1,4,-1
1,0,-23
-3,-5,-5
-5,-4,-10
-5,-8,-2
-3,3,9
7,8,10
4,5,7
1,1,-8
-2,0,-8
-3,-5,-16
-6,-7,-2
0,-2,8
3,1,7
3,8,9
2,4,1
0,0,-11
-3,-5,-9
0,-9,-12
-10,-6,-3
-2,-5,10
5,6,17
7,10,7
-5,54,-263
0,-1,-16
-4,0,-19
-7,-7,2
-1,-3,9
4,6,11
5,6,13
0,4,-6
2,-2,-13
-1,-9,-16
-8,-3,-10
-6,-5,7
0,2,5
7,7,12
6,2,0
5,3,-9
0,0,-15
-7,-1,-12
-6,-6,0
-5,-5,1
2,2,8
6,7,9
4,3,2
4,4,-13
-3,-2,-7
-5,-6,-14
-6,-11,-3
-1,-2,6
4,6,13
3,6,8
4,2,3
3,2,-11
0,0,-16
-8,-8,-13
-8,-10,8
-1,-2,10
8,14,12
4,6,-7
2,2,-8
0,-6,-15
-7,-1,-19
-10,-8,5
0,0,10
9,6,17
1,3,2
0,4,-14
1,-1,-13
-3,-4,-14
-9,-10,1
-1,-3,7
6,11,14
3,4,5
3,2,-13
0,2,-14
-4,-3,-11
-5,-11,-1
-2,1,9
3,6,9
4,1,10
1,3,-8
0,1,-11
-3,-5,-15
-8,-7,-1
-2,-7,9
5,5,15
4,2,7
4,3,-10
1,5,-14
-4,-4,-17
-9,-10,0
-3,-6,6
7,6,23
5,4,8
2,7,-9
0,-1,-15
-6,-5,-16
-9,-11,1
-1,-5,6
3,9,15
6,5,12
2,2,-5
1,4,-15
-3,-1,-21
-10,-9,0
-3,-8,7
6,10,16
11,1,13
1,2,-3
-1,-1,-17
-5,-6,-19
-8,-8,3
1,0,21
2,12,8
5,5,6
2,1,-12
0,-1,-17
-3,-6,-15
-12,-7,0
-1,-1,12
6,8,14
6,1,5
3,3,-13
-6,0,-6
-4,-8,-15
-6,-12,3
-3,1,7
5,6,13
5,6,7
4,1,-2
0,4,-14
-6,-4,-21
-8,-12,-3
-3,-4,6
3,4,14
6,10,13
3,0,-7
3,4,-15
-3,-1,-25
-9,-7,-1
-3,-9,13
0,0,9
6,14,12
3,3,-2
4,0,-15
-2,-5,-14
-5,-7,-13
-5,-9,11
0,0,12
2,8,9
3,11,9
3,-3,-5
31,260,317
-7,-4,-22
-13,-5,0
-1,-4,14
9,7,14
7,6,7
2,3,-5
0,-3,-14
-2,-13,-22
-15,1,6
-2,3,9
8,7,13
9,-1,5
2,-1,-7
-2,-5,-5
-7,1,-15
-2,-3,0
1,0,-1
0,1,0
-2,-6,-12
0,-1,-5
1,9,11
5,-2,18
1,4,0
6,-6,-24
-6,-2,-26
-12,-8,14
0,-2,14
4,12,13
6,2,9
1,-1,-8
-1,0,-14
-5,-6,-18
-7,-12,1
-2,-2,9
3,10,11
7,5,13
0,3,5
-1,0,-8
-3,-4,-16
0,-6,-14
-4,-8,9
-6,-2,0
0,2,9
0,7,5
5,6,15
2,-1,-2
4,0,-17
-1,-2,-22
-7,-7,-11
-10,-6,5
3,1,20
8,10,15
6,0,2
2,3,-17
0,-2,-22
-7,-10,-17
-13,-11,11
2,7,19
11,12,19
3,5,-4
6,0,-22
-2,0,-22
-13,-16,-4
-4,-9,8
2,7,13
10,8,14
6,7,-4
0,-5,-10
-9,-11,-13
-8,-7,-7
1,2,-2
11,9,16
7,3,6
-2,0,-2
-3,-1,-14
-2,-9,-19
-13,-9,-1
-4,-1,10
9,9,19
7,9,2
3,2,-12
3,-2,-22
-14,-12,-8
-12,-7,1
3,8,18
14,4,20
2,6,-3
0,-5,-11
-7,-5,-27
-13,-14,0
-7,-7,15
7,14,20
10,12,2
5,1,-22
-5,-11,-36
-20,-8,3
0,4,18
17,8,20
6,2,-6
1,2,-21
-17,-12,-15
-9,-7,4
2,4,11
8,11,20
1,5,-2
4,-2,-23
-1,-1,-28
-11,-10,0
-3,-11,18
7,14,22
7,7,0
4,-1,-15
-3,-6,-19
-11,-7,-12
-7,-9,3
3,7,17
9,10,18
3,7,-5
-2,-5,-12
0,-3,-29
-9,-7,0
-2,-4,6
3,10,10
6,12,11
3,2,-4
2,0,-16
1,-8,-20
-12,-12,-6
-6,-8,13
4,10,18
7,9,9
1,1,-1
2,0,-13
-5,-5,-27
-10,-8,-6
-6,2,9
3,11,13
7,1,7
5,3,-6
8,4,-20
-5,-7,-27
-14,-6,9
-4,-4,13
0,2,7
7,4,10
6,4,0
9,-2,-18
-6,-3,-19
-17,-8,1
-4,-6,9
5,4,17
7,6,18
3,5,-16
3,2,-25
-7,-11,-20
-11,-9,6
-2,0,13
4,10,23
7,0,2
3,5,-12
4,-3,-20
-4,-8,-21
-14,-7,8
-1,3,15
6,10,18
7,0,1
1,0,-8
3,-1,-21
-5,-8,-18
-14,-5,6
-4,2,3
5,8,20
9,-4,2
5,3,-12
2,-2,-22
-4,-7,-21
-20,-8,5
2,4,21
9,8,17
7,4,0
8,2,-24
-2,-2,-27
-17,-3,2
-5,-5,15
8,8,10
4,3,13
12,9,-26
-1,-6,-31
-12,-9,-12
-10,1,15
9,10,24
7,7,13
1,0,-8
5,-2,-30
-9,-13,-15
-11,-3,0
0,6,16
9,9,22
2,-2,1
4,0,-16
1,-3,-23
-9,-11,-18
-13,0,11
6,9,19
9,9,15
1,-3,-5
0,-4,-15
3,0,-27
-12,-11,-13
-9,-4,13
7,6,23
9,13,12
2,5,-6
5,0,-20
-7,-14,-21
-17,-5,4
-5,6,11
2,3,16
10,6,15
5,6,-7
3,-1,-22
-7,-16,-24
-11,-7,3
-8,5,10
6,14,13
13,-2,13
2,4,-6
4,0,-22
-12,-10,-27
-16,-10,13
0,0,11
11,13,21
7,2,2
9,4,-25
-6,-4,-27
-16,-6,-3
-5,-9,16
3,7,18
9,8,9
6,5,-10
5,0,-24
-12,-13,-19
-18,-3,22
1,6,12
11,4,19
4,2,-1
8,5,-23
0,-5,-29
-18,-9,-5
-4,-4,16
7,8,20
6,6,13
2,3,-13
0,-2,-25
-7,-10,-18
-11,-7,7
0,4,14
10,14,16
4,4,0
4,3,-15
0,-5,-25
-11,-12,-13
176,-271,-96
7,9,23
7,12,15
1,1,-5
6,-2,-30
-8,-8,-20
-11,-13,3
-2,8,20
9,11,19
7,3,-4
8,3,-24
-8,-6,-25
-17,-8,-4
-1,-1,13
11,11,21
8,7,0
4,1,-18
-8,-11,-30
-20,-7,0
3,7,15
15,14,18
6,1,-2
-1,-1,-14
0,-14,-25
-15,-5,-9
-8,2,10
10,10,25
9,7,5
8,2,-16
-3,-3,-30
-18,-10,-2
-5,-3,8
10,13,26
8,4,7
3,1,-14
1,-6,-32
-15,-12,-12
-10,2,14
11,11,25
11,5,12
1,3,-6
3,-5,-26
-12,-8,-16
-10,-2,8
0,1,11
12,12,14
4,2,3
4,-4,-22
-3,-8,-25
-15,-3,3
-2,0,9
8,9,18
6,0,3
6,0,-19
3,0,-34
-15,-4,-3
-7,-5,15
3,5,16
7,7,17
4,2,-15
4,-3,-28
-12,-7,-22
-13,-8,21
5,8,19
8,13,22
2,3,-10
5,-6,-24
-8,-10,-26
-15,-7,16
0,6,22
11,12,17
4,7,-1
3,-1,-21
-5,-11,-31
-17,-7,0
-4,1,18
9,11,23
7,4,8
9,5,-19
0,-3,-34
-13,-12,-12
-10,-6,13
6,10,23
9,12,20
1,1,-7
2,-6,-22
-2,-9,-26
-23,-2,4
0,-3,26
15,13,29
4,1,2
0,0,-14
-1,-10,-26
-16,-11,-22
-8,-6,4
2,6,21
10,10,20
6,10,-12
4,-1,-18
-7,-11,-14
-19,-8,-2
0,0,14
8,14,16
6,3,4
6,0,-13
3,-3,-28
-15,-3,-13
-6,-8,14
2,1,17
7,5,15
2,1,1
4,-2,-15
3,-2,-24
-14,-10,-9
-9,-5,10
2,7,8
8,15,16
4,0,-1
11,3,-17
-3,-11,-26
-16,-5,-5
-7,-2,10
6,5,17
9,3,-4
5,8,7
3,-6,-11
-7,-3,-28
