7,24,111
-4,8,42
-23,-1,-27
36,-25,-70
-50,8,-67
24,10,111
-9,7,31
-24,7,-21
33,-23,-70
-37,-7,-79
4,24,105
-14,8,33
-17,-6,-36
32,-24,-75
-47,2,-26
22,33,107
-33,9,21
0,-16,-64
22,-26,-94
27,-9,75
3,29,81
-32,7,-5
11,-12,-61
5,-23,-90
31,5,67
3,32,84
-42,9,-22
32,-23,-79
-23,-7,-78
18,31,117
-23,9,39
-14,-10,-52
33,-25,-80
-31,1,-17
18,12,100
-25,8,13
-7,-14,-42
35,-30,-83
-26,-2,18
11,35,94
-37,3,4
14,-20,-62
9,-26,-96
-8,20,84
-6,22,65
-24,-2,-28
36,-17,-80
-31,-14,-65
15,12,121
-23,2,27
-3,-17,-47
25,-24,-80
-24,0,23
20,17,89
-34,7,8
4,-14,-57
21,-19,-72
-7,12,55
-8,7,11
-31,-1,-19
33,-20,-71
-23,0,-89
9,42,112
-20,7,33
-14,-5,-45
35,-20,-89
-48,-2,47
4,20,82
-32,7,4
22,-21,-71
-1,-15,-93
32,10,98
-13,19,61
-23,-2,-41
33,-15,-81
-41,4,-44
34,8,95
-25,12,22
-2,-14,-52
21,-26,-94
12,-8,86
-4,24,60
-25,6,-22
15,-13,-53
0,-23,-94
19,16,88
-2,21,57
-32,4,-21
32,-18,-81
-37,-4,-71
19,-2,103
-26,5,19
3,-11,-56
25,-21,-88
9,-25,66
0,18,77
-33,13,0
18,-19,-63
1,-22,-94
26,22,86
-11,22,47
-21,-1,-37
35,-13,-84
-54,26,-16
31,10,89
-26,9,18
-7,-3,-48
26,-22,-93
-1,0,79
-6,20,65
-31,13,-4
25,-19,-70
-17,-21,-85
56,13,96
-19,12,38
-18,-3,-42
31,-29,-99
-26,23,66
-1,21,72
-31,6,-6
24,-21,-69
-25,-8,-90
18,20,116
-22,3,43
-23,-9,-41
27,-16,-97
-54,28,40
-5,25,75
-28,10,1
16,-21,-58
-1,-21,-88
9,10,96
-18,14,48
-16,-5,-35
34,-20,-86
-48,19,47
9,10,73
-28,3,-3
8,-16,-49
7,-25,-90
18,11,89
-9,21,42
-12,-2,-35
34,-23,-75
-51,11,-1
10,0,85
-18,10,16
-4,-10,-35
22,-20,-89
4,13,70
0,14,64
-29,11,6
7,-20,-51
22,-23,-76
29,8,81
-2,10,61
-28,3,2
9,-16,-52
13,-29,-85
49,18,80
-5,17,51
-29,2,-18
29,-16,-71
-29,-4,-69
45,47,92
-13,6,44
-24,0,-32
33,-29,-77
-59,11,-16
18,9,93
-30,5,18
0,-14,-56
15,-31,-102
53,-37,91
-11,20,54
-31,5,-13
30,-24,-83
-48,10,-44
30,21,99
-30,5,22
0,-23,-58
15,-30,-96
9,-10,84
-11,33,47
-18,-2,-38
28,-8,-83
-42,25,3
27,11,88
-26,8,12
1,-17,-57
13,-36,-95
43,2,90
-10,27,57
-24,6,-22
23,-19,-66
-35,1,-74
10,29,107
-15,8,26
301,-228,197
23,-37,-93
7,7,88
-8,18,66
-34,7,-5
28,-25,-79
-32,0,-67
43,44,93
-14,12,37
-23,-4,-28
34,-35,-89
-46,26,48
11,15,75
-27,10,6
11,-19,-54
10,-33,-88
67,3,83
-17,21,42
-18,-1,-35
32,-26,-85
-50,15,13
-3,-2,82
-29,3,0
25,-21,-74
-14,-27,-82
26,33,92
-9,20,23
-12,-2,-32
29,-22,-83
-48,2,14
15,5,86
-25,1,12
10,-13,-64
1,-27,-87
28,25,95
-19,21,33
-15,-7,-32
7,-9,-33
0,2,4
1,-22,-84
45,19,94
-14,14,48
-26,-6,-28
27,-21,-79
-68,23,-6
37,19,85
-24,7,20
-12,-13,-41
21,-15,-91
1,17,53
11,32,77
-33,7,-10
19,-17,-66
-28,-23,-90
28,21,100
-13,9,17
-18,0,-22
31,-26,-80
-56,22,3
0,20,81
-23,9,5
12,-20,-61
-8,-29,-90
35,53,91
-8,15,36
-22,0,-26
26,-22,-72
-42,3,-39
33,4,103
-20,7,22
-6,-12,-47
22,-32,-89
-1,27,78
3,24,64
-32,11,-1
19,-19,-72
-22,-16,-79
40,39,97
-13,14,32
-16,-6,-36
27,-25,-79
-65,21,20
-4,0,80
-27,4,0
14,-21,-58
-2,-19,-75
27,13,83
-14,22,56
-27,3,-38
28,-23,-77
-50,17,-25
21,6,91
-22,6,21
-9,-8,-38
26,-33,-75
-48,13,29
16,-1,91
-32,8,3
7,-16,-60
-1,-31,-90
43,31,86
-10,22,43
-22,3,-6
2,-7,-38
18,-25,-78
-15,11,74
9,24,88
-40,4,1
13,-14,-71
-8,-19,-88
41,49,75
5,22,52
-31,13,0
10,-10,-58
-3,-25,-102
29,18,84
-7,24,50
-27,6,-7
20,-16,-64
-14,-16,-84
42,32,101
-20,0,38
-22,0,-19
30,-17,-73
-48,7,-39
22,17,107
-22,4,28
-16,-9,-40
31,-23,-81
-56,3,23
16,11,90
-26,2,17
-5,-7,-57
18,-34,-89
14,19,71
8,26,71
-33,9,-13
25,-18,-76
14,4,6
27,-12,95
-19,9,20
-11,-8,-40
26,-35,-93
-3,38,79
-1,35,52
-24,6,-7
30,-20,-79
-38,-5,-70
13,44,101
-15,17,30
-9,-9,-48
25,-31,-90
-5,0,88
-1,33,67
-31,9,-17
19,-18,-60
-4,-27,-91
27,21,90
-7,18,33
-19,0,-26
33,-20,-76
-50,1,-44
17,16,101
-23,2,19
-1,-12,-49
25,-39,-73
-27,13,81
-5,15,71
-31,6,-3
27,-24,-75
-30,-7,-81
16,40,97
-15,13,19
-6,-7,-43
26,-32,-79
-31,23,66
-3,16,84
-29,4,5
5,-16,-49
12,-32,-88
32,3,102
-18,17,55
-32,-2,-13
28,-25,-69
-31,-9,-73
18,40,100
-12,13,48
-27,-4,-32
31,-24,-85
-58,23,16
32,17,71
-30,7,17
-1,-10,-49
16,-33,-97
32,11,76
-12,32,53
-26,2,-20
30,-25,-81
-37,-10,-46
31,23,109
-28,6,22
-9,-12,-46
23,-28,-86
-28,10,73
-11,30,58
-26,8,-10
25,-20,-72
-23,-3,-62
7,41,102
-15,11,37
-18,-4,-29
27,-18,-75
-59,7,-20
10,-1,88
-21,7,16
0,-12,-53
14,-28,-89
-16,36,76
-1,21,75
-31,7,-11
21,-22,-68
-26,-9,-72
19,39,104
-19,16,29
-21,-6,-19
29,-27,-66
-34,-10,-61
13,33,92
-13,9,22
-8,-1,-43
28,-32,-89
0,2,78
-6,18,60
-27,0,-3
20,-22,-61
-18,-15,-79
10,38,94
-16,19,39
-23,0,-19
29,-21,-80
-51,1,-17
35,8,97
-22,4,21
-9,-12,-43
19,-29,-89
11,-6,90
-9,17,61
-28,2,0
18,-17,-65
-15,-23,-90
26,35,96
-18,19,18
-6,-3,-46
25,-28,-88
-47,18,75
-19,18,59
-23,2,-15
22,-18,-64
-22,-24,-103
39,17,97
-7,13,23
-14,0,-35
24,-17,-71
-53,10,-7
26,-1,90
-20,6,15
-9,-1,-36
18,-22,-71
-46,16,56
2,7,74
-24,10,7
-5,-7,-39
22,-25,-63
-53,1,36
15,6,84
-31,4,4
-113,-320,-197
9,-30,-84
71,20,67
-13,32,29
-23,5,-18
23,-18,-69
-47,3,-51
41,7,99
-25,5,9
-9,0,-42
25,-25,-91
-13,16,86
-8,28,55
-27,6,-12
18,-15,-70
-32,-18,-74
66,14,97
-22,11,22
-12,-5,-43
24,-33,-96
18,18,84
2,32,64
-29,5,-20
24,-11,-94
-74,2,-4
1,0,88
-28,10,0
6,-11,-58
-6,-23,-95
80,26,71
-18,22,36
-19,-3,-32
22,-17,-83
-44,16,61
0,10,78
-38,0,-6
29,-18,-94
-47,-1,-60
64,32,94
-25,7,13
-6,-6,-47
16,-30,-102
35,25,97
-16,25,57
-28,0,-27
25,-20,-79
-71,-6,-45
9,8,89
-24,12,-4
8,-16,-56
1,-27,-95
66,29,85
-18,30,46
-27,-1,-31
32,-11,-88
-90,21,-5
0,10,86
-24,-3,-9
2,-6,-38
10,-31,-86
49,19,68
0,35,66
-39,4,-12
27,-18,-91
-36,-3,-46
59,17,103
-27,7,35
-13,-11,-48
21,-29,-102
12,6,93
-21,22,67
-28,-1,-33
28,-27,-102
-32,9,71
9,24,80
-40,3,-3
23,-15,-93
-44,0,-46
47,17,100
-22,3,20
-8,-2,-49
16,-32,-99
51,14,82
-17,26,51
-28,-2,-32
30,-17,-99
-45,16,50
6,22,78
-31,3,-12
24,-19,-101
-61,17,21
20,17,80
-31,10,2
11,-18,-59
-13,-30,-100
36,26,95
-23,7,28
-7,-10,-55
3,0,-5
10,-13,-37
-74,23,7
12,29,88
-37,1,-21
21,-16,-70
-27,-3,-72
33,31,101
-23,9,30
-1,-16,-61
11,-28,-101
44,16,91
-10,25,68
-36,-2,-14
31,-19,-85
-62,-6,-68
30,22,100
-28,6,29
4,-23,-74
-11,-34,-108
0,0,0
1,0,-1
0,-1,-2
-3,-1,0
-1,-4,10
-18,0,-20
25,3,-10
16,4,10
-23,-1,16
-24,-15,-30
-4,-28,-20
-18,12,42
14,41,-6
17,12,-25
12,-11,-18
14,-9,-30
-3,13,51
-15,-19,0
-3,-30,-27
-12,-23,5
-6,63,25
30,-2,-34
7,-3,-24
9,-9,-25
11,-14,-16
9,9,75
-42,-14,3
-15,3,-7
12,-7,-34
6,-4,-19
17,9,18
0,-3,45
-51,0,-12
9,0,-30
11,-10,-46
-4,-9,1
20,2,40
-26,10,26
2,-11,-52
12,-3,-21
3,0,-5
-3,4,44
-3,14,15
0,7,-15
-9,-14,-47
20,0,-36
-4,-11,38
-31,-37,30
6,10,-30
13,20,-30
5,-18,20
-12,-22,35
1,5,-30
17,25,-38
4,-24,17
-1,1,-1
-2,-5,0
-5,-8,-4
6,-3,-8
11,6,0
-4,1,5
-11,-19,23
-14,-10,-9
270,-116,-271
-21,33,46
-38,53,-7
11,26,0
-13,-6,-14
11,-2,-15
19,-21,-7
-13,-17,-34
-2,11,11
-6,-76,31
-4,3,-28
3,-6,-19
8,-22,6
-24,66,76
3,18,-65
0,3,-14
2,-10,-14
16,-14,-11
-6,-8,-37
-2,1,48
-8,-35,3
-2,-11,-33
3,-11,-22
3,10,36
-23,73,0
4,18,-45
6,0,-22
7,-13,-19
15,-24,-28
-4,23,51
1,-76,39
-1,1,-27
-1,-8,-21
6,-18,20
-19,98,24
-6,32,-12
5,-15,-25
15,-17,-29
18,-20,-18
4,35,14
-11,-1,35
-7,-28,-32
0,-13,-35
4,-14,-17
-7,31,10
-2,47,50
-20,48,-31
8,-22,-32
8,-10,-15
16,-17,-10
-3,-15,-13
-3,0,17
-4,9,12
-4,-2,13
0,-19,-28
-34,-26,19
15,-5,-90
11,-9,76
8,2,-76
-18,-4,-19
-7,0,75
5,0,-87
4,-13,16
-13,2,39
-5,0,-91
5,4,31
-22,-12,38
3,5,-77
9,1,32
-14,-7,34
2,6,-85
26,11,16
-18,-6,62
7,-2,-88
6,2,-4
0,8,78
-13,1,-47
0,1,-13
12,14,67
-20,-5,-39
10,-12,-47
16,25,68
-14,-9,-38
4,-6,-57
32,19,71
-23,-6,-1
10,-4,-71
22,2,8
-30,-8,54
21,-1,-77
17,-13,-11
-18,18,58
12,-3,-75
13,0,-22
-8,24,80
-13,-14,-50
11,-5,-16
12,19,61
-12,-4,-12
7,-1,-46
7,10,43
-13,-11,15
9,10,-48
4,13,40
